Rev_id,Retailer,Division,Category,Department,Product_URL,Brand,Product_Name,Final_Price_after_Discount,Review_Link,Review_Header,Review_Creation_Date,Review_Rating_Score,Review_Text
1122,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=150,"""Great fan for a small room""",8/2/2018,5,Installed the fan in a basement bedroom with a low ceiling. Perfect air flow for the space and it doesn't hang down into the room. Love the remote and LED light. There's just a little motor noise that's perfect as white noise. Can't find anything else with all the features for the price.
1123,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=90,"""Great quality""",3/5/2019,5,really great quality for the price. Fan runs quietly and has pretty good lighting.
1124,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=170,"""Beautiful""",10/6/2019,5,This a very attractive fan and the light is very bright. Also the install was effortless
1125,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=70,"""Nice upgrade""",3/9/2019,5,"It was our first time installing a ceiling fan. We found it easy to install. The fan has a nice finish to it, really has upgraded our room"
1126,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=80,"""Great fan""",1/26/2019,5,"This fan was easy to install, and works great!"
1127,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=140,n/a,11/10/2018,5,"this fan hugs the ceiling nicely,is super quiet and and the remote switch to turn fan and light on is really convenient"
1128,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=60,"""Replacement fan""",11/14/2018,5,"Two rooms had contractor installed fans and lights. They were very basic and we needed to upgrade. I had installed a couple of these at my sons house and was impressed with the style and quality. Installation takes no more than an hour at most. Very quiet, and no balancing needed. Highly recommended, and great price"
1129,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=140,"""Harbor breeze beach creek ceiling fan and light""",1/29/2019,5,Great look for my kitchen with stainless appliances. Moves a lot of air and I really like the remote
1130,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=30,"""A good deal""",11/8/2019,5,"Looks great, love the option to hang the remote on the wall since I can't add a light switch. It is quiet, too."
1131,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=30,"""Love it!""",8/21/2018,5,I Like the modern styling. It puts out good bright light and a lot of air. I like the remote more than I thought I would. There were no issues installing it.
1132,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=180,"""Love it!""",5/8/2019,5,Has a modern sleek look and looks great in my small dining room.
1133,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=170,"""Perfect Fan for smaller kitchen""",7/14/2019,5,Remote control & plenty of light with LED's. 3 blades provide lots of air on all 3 speeds. Priced right.
1134,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=100,"""Powerful""",11/12/2019,4,"Nice fan looks good runs great, but the light is not as bright as I wanted. Yes it is dimmable, but even on the brightest its not good for a kitchen. The glass cover should be more transparent."
1135,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=90,"""Nice fan""",9/19/2018,4,"I like everything about it except the little hum noise. Good LED light and good variable speed fan with the remote. The room is only 156 sq ft, and the fan does a good job covering it."
1136,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=160,"""good quality celing fan""",7/18/2019,4,price at just over $100 this fan has both style and quality.easy to install but still takes two persons to put up.
1137,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=180,"""Pretty good""",3/24/2019,4,"Nothing special, but it works well and the remote control is nice."
1138,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=10,"""It will snug mount but it's NOT easy""",2/25/2018,4,"We got this for out upstairs nursery that only has 8ft ceilings. I read all the reviews about this fan being a bear to closemount install and while it is true, it can be done. From the indtallation i found that cutting the excess wire out is absolutely neccessary. Also, the remote receiver box needs to be stuffed into the fan bracket with the stickers facing up. The edges are beveled a little and it doesnt look like it'd make a difference but it was the actually what finally allowed me to fully snug the fan up and get it screwed in. Oh yeah, don't even attempt this w/o a helper!"
1139,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=60,"""Fan and LED lights hum""",3/10/2018,1,"The fan has only 3 speeds and has a noticeable 60 Hertz hum. Might be tolerable but the fan makes a louder hum or buzzing sound as the built-in LED lights are dimmed. Noisy switching circuitry no doubt. As this fan goes over my desk, and I would like to use the built-in light at a lower lever than full on, it is not acceptable."
1140,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=10,"""JUNK!""",12/23/2019,1,"Bought 2 one worked. The second one had remote control problems. I called company and they took me through several steps to narrow down the problem. Sent me a new remote....the one you hold in your hand and operate fan. Reinstalled everything, did the learn procedure for the remote. Everything worked great. Tested the fan an light several time before family and grandkids showed up for holidays. What do you know! Fan and light won't work. Rechecked connections, flipped breaker and fan is turning on its own! Press the light button, light comes on and goes off. Fan won't turn and lights won't work. Plan to take BOTH FANS back to Lowes."
1141,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467,Harbor Breeze,Harbor Breeze Beach Creek 44-in Brushed Nickel LED Indoor Ceiling Fan with Light Kit and Remote (3-Blade),99.98,https://www.lowes.com/pd/Harbor-Breeze-Beach-Creek-44-in-Brushed-Nickel-LED-Indoor-Ceiling-Fan-with-Light-Kit-and-Remote-3-Blade/1000181467/reviews?offset=90,"""Not what I was hoping for""",7/25/2018,2,"I bought this fan for my office/bedroom. I had my friend help me install it as he is an electrician. I wasn't able to see if the light was bright in the store because it was not lit at Lowe's when I looked at it but I assumed it would be bright since it's an LED. At first, the installation seemed easy until we realized that you have to actually take the fan motor assembly/light kit apart in order to slide the fan blades into the cover and attach them. You have to basically disassemble the main part of the fan in order to assemble it (attach the fan blades). My friend the electrician said this was the worst fan he has ever had to install! It was a P.I.T.A.! Then when it was all installed the light that it emits is a dull yellow, not bright white like I wanted. This is due to the glass cover, it dulls the LED's. It would have been much better if the glass was clear or not so yellow."
1142,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Centreville-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-5-Blade/1000195083,Harbor Breeze,Harbor Breeze Centreville 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit (5-Blade),69.98,https://www.lowes.com/pd/Harbor-Breeze-Centreville-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-5-Blade/1000195083/reviews?offset=60,"""Awesome fan""",7/10/2019,5,Great looking and high quality fan with an easy installation
1143,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Centreville-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-5-Blade/1000195083,Harbor Breeze,Harbor Breeze Centreville 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit (5-Blade),69.98,https://www.lowes.com/pd/Harbor-Breeze-Centreville-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-5-Blade/1000195083/reviews?offset=30,"""Great fan""",8/17/2019,5,"It is great. I had always been afraid of putting a larger fan in my small living room, but my husband convinced me and I have not regretted it one bit. Moves air even at the lowest setting, quiet and the 4 bulbs light the space beautifully."
1144,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Centreville-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-5-Blade/1000195083,Harbor Breeze,Harbor Breeze Centreville 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit (5-Blade),69.98,https://www.lowes.com/pd/Harbor-Breeze-Centreville-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-5-Blade/1000195083/reviews?offset=80,"""Good inexpensive ceiling fan""",9/3/2019,5,I bought this for my sons room. It was easy to install and doesnt make. Noise like some other cheap fans.
1145,Lowes,Lighting & Ceiling Fans,Ceiling Fans & Accessories,Ceiling Fans,https://www.lowes.com/pd/Harbor-Breeze-Centreville-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-5-Blade/1000195083,Harbor Breeze,Harbor Breeze Centreville 52-in Brushed Nickel LED Indoor Flush Mount Ceiling Fan with Light Kit (5-Blade),69.98,https://www.lowes.com/pd/Harbor-Breeze-Centreville-52-in-Brushed-Nickel-LED-Indoor-Flush-Mount-Ceiling-Fan-with-Light-Kit-5-Blade/1000195083/reviews?offset=30,"""Awesome Ceiling fan""",7/26/2019,5,It was easy to install and the cone lights instead of the dome really brightens the room up and helps circulate the AC. It's very nice looking as well when you look at it.
